wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08877846507085212,0.0
indicator,1,0.08796285190452527,-0.057802085838725314
indicator,2,0.08817874950737653,-0.028160519494291783
indicator,3,0.08661263515018591,-0.014941309193124561
indicator,4,0.08895323932077928,-0.04764784518239603
indicator,5,0.08835695070338066,-0.07208574683641492
indicator,6,0.08922739500693957,-0.07111033075931744
indicator,7,0.09048508421719985,-1.0
ses,0,0.08716094652250647,0.0
ses,1,0.08937132674217371,-0.018852218857832163
ses,2,0.08898750878154935,-0.009510804462677755
ses,3,0.09025205188396357,-0.045617159300414885
ses,4,0.0888607117767002,-0.04908428828425869
ses,5,0.08888127345316221,-0.07322469918623664
ses,6,0.08753791059097688,-0.0712840116170691
ses,7,0.08793200938983226,-0.21210666585662824
neg_pow,0,0.08979969500179917,0.0
neg_pow,1,0.08785318963006117,0.003954988111329361
neg_pow,2,0.0903171638594267,-0.020855564297099054
neg_pow,3,0.08977570637926012,-0.048817972633386365
neg_pow,4,0.08848717465430682,-0.011658031347337066
neg_pow,5,0.08829869262007164,-0.10017417831959657
neg_pow,6,0.08915542913932252,-0.05968304306605431
neg_pow,7,0.08890868902177824,-0.10614200129576759
neg_exp,0,0.08803139082606534,0.0
neg_exp,1,0.08952553931563886,-0.040791931192490735
neg_exp,2,0.08828498483576361,-0.015232468271447207
neg_exp,3,0.08864481417384897,-0.022300836640385
neg_exp,4,0.08938846147255874,-0.041425603086375176
neg_exp,5,0.0888709926149312,-0.02292745006732057
neg_exp,6,0.08936447285001972,-0.0006645405380603271
neg_exp,7,0.08959407823717891,-0.025649785991256627
